clip_id,source_dataset,split,source_label_folder,source_binary_label,core_label,source_file_name,source_video_path,clip_path,event_center_time,video_duration,clip_start_time,clip_end_time,clip_duration,center_offset_in_clip,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,status,error,manual_label
nexar_train_positive_00321,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00321.mp4,data/nexar_collision_prediction/train/positive/00321.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00321.mp4,19.067,39.467,14.067,24.067,10,5,19.067,17.867,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00324,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00324.mp4,data/nexar_collision_prediction/train/positive/00324.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00324.mp4,20.05,40.067,15.05,25.05,10,5,20.05,19.167,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00325,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00325.mp4,data/nexar_collision_prediction/train/positive/00325.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00325.mp4,19.417,39.967,14.417,24.417,10,5,19.417,18.3,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00326,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00326.mp4,data/nexar_collision_prediction/train/positive/00326.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00326.mp4,19.667,40.067,14.667,24.667,10,5,19.667,19.4,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00327,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00327.mp4,data/nexar_collision_prediction/train/positive/00327.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00327.mp4,18.388,40.196,13.388,23.388,10,5,18.388,16.624,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00328,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00328.mp4,data/nexar_collision_prediction/train/positive/00328.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00328.mp4,19.355,39.903,14.355,24.355,10,5,19.355,18.613,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00329,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00329.mp4,data/nexar_collision_prediction/train/positive/00329.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00329.mp4,19.233,41.133,14.233,24.233,10,5,19.233,17.833,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00330,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00330.mp4,data/nexar_collision_prediction/train/positive/00330.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00330.mp4,20.433,40.667,15.433,25.433,10,5,20.433,19.567,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00331,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00331.mp4,data/nexar_collision_prediction/train/positive/00331.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00331.mp4,19.511,40.23,14.511,24.511,10,5,19.511,18.008,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00332,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00332.mp4,data/nexar_collision_prediction/train/positive/00332.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00332.mp4,5.833,25.733,0.833,10.833,10,5,5.833,5.333,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00333,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00333.mp4,data/nexar_collision_prediction/train/positive/00333.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00333.mp4,19.667,40.667,14.667,24.667,10,5,19.667,17,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00334,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00334.mp4,data/nexar_collision_prediction/train/positive/00334.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00334.mp4,19.083,40.533,14.083,24.083,10,5,19.083,18.4,Normal,Cloudy,Highway,,exists,,collision
nexar_train_positive_00335,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00335.mp4,data/nexar_collision_prediction/train/positive/00335.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00335.mp4,20.15,40.1,15.15,25.15,10,5,20.15,18.515,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00336,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00336.mp4,data/nexar_collision_prediction/train/positive/00336.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00336.mp4,3.921,40.359,0,10,10,3.921,3.921,3.072,Normal,Clear,Highway,,exists,,near_miss
nexar_train_positive_00339,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00339.mp4,data/nexar_collision_prediction/train/positive/00339.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00339.mp4,20.545,40.3,15.545,25.545,10,5,20.545,19.347,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00340,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00340.mp4,data/nexar_collision_prediction/train/positive/00340.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00340.mp4,18.032,38.645,13.032,23.032,10,5,18.032,15.871,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00341,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00341.mp4,data/nexar_collision_prediction/train/positive/00341.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00341.mp4,19.481,40.903,14.481,24.481,10,5,19.481,16.975,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00342,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00342.mp4,data/nexar_collision_prediction/train/positive/00342.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00342.mp4,19.567,40.3,14.567,24.567,10,5,19.567,18.333,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00343,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00343.mp4,data/nexar_collision_prediction/train/positive/00343.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00343.mp4,18.826,39.672,13.826,23.826,10,5,18.826,15.689,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00344,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00344.mp4,data/nexar_collision_prediction/train/positive/00344.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00344.mp4,19.947,40.164,14.947,24.947,10,5,19.947,17.462,Normal,Clear,Highway,,exists,,collision
nexar_train_positive_00345,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00345.mp4,data/nexar_collision_prediction/train/positive/00345.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00345.mp4,19.467,43,14.467,24.467,10,5,19.467,17.933,Normal,Clear,Sub-urban,,exists,,collision
nexar_train_positive_00348,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00348.mp4,data/nexar_collision_prediction/train/positive/00348.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00348.mp4,19.57,38.492,14.57,24.57,10,5,19.57,17.933,Normal,Clear,Sub-urban,,exists,,collision
nexar_train_positive_00349,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00349.mp4,data/nexar_collision_prediction/train/positive/00349.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00349.mp4,20.152,39.281,15.152,25.152,10,5,20.152,18.159,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00351,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00351.mp4,data/nexar_collision_prediction/train/positive/00351.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00351.mp4,19.067,40.333,14.067,24.067,10,5,19.067,16.633,Normal,Cloudy,Urban,,exists,,near_miss
nexar_train_positive_00353,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00353.mp4,data/nexar_collision_prediction/train/positive/00353.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00353.mp4,19.85,40.1,14.85,24.85,10,5,19.85,19.6,Twilight,Cloudy,Urban,,exists,,collision
nexar_train_positive_00354,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00354.mp4,data/nexar_collision_prediction/train/positive/00354.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00354.mp4,19.85,40.467,14.85,24.85,10,5,19.85,18.133,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00355,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00355.mp4,data/nexar_collision_prediction/train/positive/00355.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00355.mp4,18.6,39.5,13.6,23.6,10,5,18.6,17.8,Normal,Clear,Sub-urban,,exists,,collision
nexar_train_positive_00356,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00356.mp4,data/nexar_collision_prediction/train/positive/00356.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00356.mp4,10.199,19,5.199,15.199,10,5,10.199,8.999,Normal,Clear,Sub-urban,,exists,,collision
nexar_train_positive_00357,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00357.mp4,data/nexar_collision_prediction/train/positive/00357.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00357.mp4,19.493,40.261,14.493,24.493,10,5,19.493,17.73,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00358,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00358.mp4,data/nexar_collision_prediction/train/positive/00358.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00358.mp4,19.233,40.2,14.233,24.233,10,5,19.233,16.1,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00360,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00360.mp4,data/nexar_collision_prediction/train/positive/00360.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00360.mp4,19.933,40.1,14.933,24.933,10,5,19.933,19.833,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00361,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00361.mp4,data/nexar_collision_prediction/train/positive/00361.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00361.mp4,19.852,40.197,14.852,24.852,10,5,19.852,18.312,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00362,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00362.mp4,data/nexar_collision_prediction/train/positive/00362.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00362.mp4,10.195,18,5.195,15.195,10,5,10.195,8.33,Normal,Rain,Highway,,exists,,collision
nexar_train_positive_00363,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00363.mp4,data/nexar_collision_prediction/train/positive/00363.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00363.mp4,19.107,40.392,14.107,24.107,10,5,19.107,17.637,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00364,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00364.mp4,data/nexar_collision_prediction/train/positive/00364.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00364.mp4,20.427,40.525,15.427,25.427,10,5,20.427,19.447,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00366,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00366.mp4,data/nexar_collision_prediction/train/positive/00366.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00366.mp4,19.967,40.1,14.967,24.967,10,5,19.967,17.433,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00369,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00369.mp4,data/nexar_collision_prediction/train/positive/00369.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00369.mp4,20.167,40,15.167,25.167,10,5,20.167,17.7,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00370,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00370.mp4,data/nexar_collision_prediction/train/positive/00370.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00370.mp4,22.267,43.733,17.267,27.267,10,5,22.267,21.5,Normal,Rain,Urban,,exists,,collision
nexar_train_positive_00371,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00371.mp4,data/nexar_collision_prediction/train/positive/00371.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00371.mp4,20.095,40.426,15.095,25.095,10,5,20.095,19.341,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00372,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00372.mp4,data/nexar_collision_prediction/train/positive/00372.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00372.mp4,19.967,40.667,14.967,24.967,10,5,19.967,17.867,Normal,Cloudy,Sub-urban,,exists,,collision
nexar_train_positive_00373,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00373.mp4,data/nexar_collision_prediction/train/positive/00373.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00373.mp4,20.71,41.161,15.71,25.71,10,5,20.71,19.29,Twilight,Cloudy,Urban,,exists,,collision
nexar_train_positive_00375,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00375.mp4,data/nexar_collision_prediction/train/positive/00375.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00375.mp4,17.671,37.647,12.671,22.671,10,5,17.671,16.364,Normal,Clear,Other,,exists,,collision
nexar_train_positive_00376,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00376.mp4,data/nexar_collision_prediction/train/positive/00376.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00376.mp4,19.993,40.294,14.993,24.993,10,5,19.993,19.144,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00378,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00378.mp4,data/nexar_collision_prediction/train/positive/00378.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00378.mp4,18.3,39.6,13.3,23.3,10,5,18.3,15.733,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00380,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00380.mp4,data/nexar_collision_prediction/train/positive/00380.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00380.mp4,19.433,40.233,14.433,24.433,10,5,19.433,18.967,Normal,Clear,Urban,,exists,,near_miss
nexar_train_positive_00381,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00381.mp4,data/nexar_collision_prediction/train/positive/00381.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00381.mp4,18.352,39.431,13.352,23.352,10,5,18.352,17.384,Normal,Clear,Urban,,exists,,collision
nexar_train_positive_00382,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00382.mp4,data/nexar_collision_prediction/train/positive/00382.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00382.mp4,18.258,38.29,13.258,23.258,10,5,18.258,17.29,Normal,Cloudy,Urban,,exists,,collision
nexar_train_positive_00383,nexar_collision_prediction,train,positive,collision_or_near_miss,needs_review,00383.mp4,data/nexar_collision_prediction/train/positive/00383.mp4,data/processed/event_clips/nexar/train/positive/nexar_train_positive_00383.mp4,3.032,19,0,10,10,3.032,3.032,1.966,Normal,Cloudy,Highway,,exists,,collision
