row_id,source_dataset,source_event_type,source_row_index,video_id,source_url,source_file_name,source_video_path,clip_path,original_time_range,event_start_time,event_end_time,event_center_time,time_of_event,time_of_alert,manual_label,event_label,core_label,source_binary_label,light_conditions,weather,scene,status,error,saved_raw_URL,saved_raw_Time,saved_raw_Location_of_crash,saved_raw_Light_condition,saved_raw_Weather,saved_raw_Road_surface_condition,saved_raw_Road_type,saved_raw_Road_flat,saved_raw_Lanes,saved_raw_Traffic_condition,saved_raw_Ego_vehicle_model,saved_raw_ADAS_mode,saved_raw_Ego_pre_movement,saved_raw_Other_pre_movement,saved_raw_Ego_pre_avoid_seconds,saved_raw_Other_pre_avoid_seconds,saved_raw_Ego_pre_avoid_movement,saved_raw_Other_pre_avoid_movement,saved_raw_Guilty,saved_raw_Crash_type,saved_raw_Type_of_impact,saved_raw_Crash_with,saved_raw_Crash_vehicle_type,saved_raw_Total_number_of_vehicles,saved_raw_Crash_reason,saved_raw_Ego_most_damaged_area,saved_raw_Other_most_damaged_area,saved_raw_Crash_severity,saved_raw_Ego_fix_fee,saved_raw_Note,saved_raw_time,saved_raw_Takeover_time_for_ADAS,saved_raw_Ego_pre_reaction_seconds,saved_raw_Other_pre_reaction_seconds,saved_raw_Avoid_reason,saved_raw_
saved_crash_000221,saved_av_dataset,crash,221,7CGcjzIcvak,https://youtu.be/7CGcjzIcvak,7CGcjzIcvak.mp4,,,10:07-10:52,607.0,652.0,629.5,629.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/7CGcjzIcvak,10:07-10:52,new jersey,Daylight,Clear,Dry,Road_segement,Flat,1,Moderate_traffic,Small_vehicle,parking_recording,Parked,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,other,Rear_left_bumper,other,Property_damage_only,idk,n,,,,,,
saved_crash_000222,saved_av_dataset,crash,222,IgmjYZQyVLk,https://youtu.be/IgmjYZQyVLk,IgmjYZQyVLk.mp4,,,02:47-03:05,167.0,185.0,176.0,176.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/IgmjYZQyVLk,02:47-03:05,california,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Congested,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,1.866666667,0.8,Decelerating,Right_turn,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_right_bumper,Front_left_bumper,Property_damage_only,27000,n,,,,,,
saved_crash_000223,saved_av_dataset,crash,223,IgmjYZQyVLk,https://youtu.be/IgmjYZQyVLk,IgmjYZQyVLk.mp4,,,03:47-04:13,227.0,253.0,240.0,240.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IgmjYZQyVLk,03:47-04:13,california,Daylight,Clear,Dry,Highway/Freeway,Flat,3,Congested,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,3,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,11000,n,,,,,,
saved_crash_000224,saved_av_dataset,crash,224,m4Yw9TLhqcA,https://youtu.be/m4Yw9TLhqcA,m4Yw9TLhqcA.mp4,,,00:07-00:32,7.0,32.0,19.5,19.5,,collision,collision,collision,collision_or_near_miss,Dark,Rain,Urban,metadata_only,,https://youtu.be/m4Yw9TLhqcA,00:07-00:32,washington,Dark_lighted,Rain,Wet,Signalized_intersection,Flat,4,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,1.333333333,,Right_turn,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,3,Running_red_light,Front_center_bumper,Left_rear_door,Minor_injury,total,n,,,,,,
saved_crash_000225,saved_av_dataset,crash,225,m4Yw9TLhqcA,https://youtu.be/m4Yw9TLhqcA,m4Yw9TLhqcA.mp4,,,02:12-02:45,132.0,165.0,148.5,148.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/m4Yw9TLhqcA,02:12-02:45,australia,Daylight,Cloudy,Dry,Highway/Freeway,Flat,5,Congested,Middle_vehicle,ADAS,Stopped,Proceeding_straight,,0.4,Accelerating,Left_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_left_bumper,Front_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000226,saved_av_dataset,crash,226,m4Yw9TLhqcA,https://youtu.be/m4Yw9TLhqcA,m4Yw9TLhqcA.mp4,,,02:56-03:12,176.0,192.0,184.0,184.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/m4Yw9TLhqcA,02:56-03:12,kentucky,Daylight,Clear,Dry,Signalized_intersection,Down,3,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Middle_vehicle,4,Running_red_light,Left_front_fender,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000227,saved_av_dataset,crash,227,m4Yw9TLhqcA,https://youtu.be/m4Yw9TLhqcA,m4Yw9TLhqcA.mp4,,,04:32-04:49,272.0,289.0,280.5,280.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/m4Yw9TLhqcA,04:32-04:49,florida,Daylight,Cloudy,Dry,nonSignalized_intersection,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Making_left_turn,Making_right_turn,,,No_action,No_action,No,Left_turn,Sideswipe_same_direction,Vehicle,Small_vehicle,2,Failure_to_yield,Front_right_bumper,Left_rear_door,Property_damage_only,17000,n,,,,,,
saved_crash_000228,saved_av_dataset,crash,228,m4Yw9TLhqcA,https://youtu.be/m4Yw9TLhqcA,m4Yw9TLhqcA.mp4,,,10:15-10:26,615.0,626.0,620.5,620.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/m4Yw9TLhqcA,10:15-10:26,florida,Daylight,Cloudy,Wet,nonSignalized_intersection,Flat,1,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Middle_vehicle,2,Failure_to_yield,Rear_left_bumper,Left_front_door,Property_damage_only,total,n,,,,,,
saved_crash_000229,saved_av_dataset,crash,229,_d2GE8E-fCk,https://youtu.be/_d2GE8E-fCk,_d2GE8E-fCk.mp4,,,04:26-04:42,266.0,282.0,274.0,274.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/_d2GE8E-fCk,04:26-04:42,michigan,Daylight,Clear,Dry,nonSignalized_intersection,Flat,2,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,0.7,,Left_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_stop_sign,Right_rear_fender,Front_center_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000230,saved_av_dataset,crash,230,_d2GE8E-fCk,https://youtu.be/_d2GE8E-fCk,_d2GE8E-fCk.mp4,,,04:57-05:20,297.0,320.0,308.5,308.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/_d2GE8E-fCk,04:57-05:20,california,Daylight,Clear,Dry,Signalized_intersection,Flat,5,Moderate_traffic,Small_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000231,saved_av_dataset,crash,231,_d2GE8E-fCk,https://youtu.be/_d2GE8E-fCk,_d2GE8E-fCk.mp4,,,05:37-05:59,337.0,359.0,348.0,348.0,,collision,collision,collision,collision_or_near_miss,Dark,Rain,Other,metadata_only,,https://youtu.be/_d2GE8E-fCk,05:37-05:59,washington,Dark_lighted,Rain,Wet,Highway/Freeway,Flat,5,Moderate_traffic,Small_vehicle,ADAS+,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,Improper_lane_change,Right_front_door,other,Property_damage_only,11000,,,,,,,
saved_crash_000232,saved_av_dataset,crash,232,_d2GE8E-fCk,https://youtu.be/_d2GE8E-fCk,_d2GE8E-fCk.mp4,,,07:33-07:53,453.0,473.0,463.0,463.0,,collision,collision,collision,collision_or_near_miss,Dark,Rain,Urban,metadata_only,,https://youtu.be/_d2GE8E-fCk,07:33-07:53,oregon,Dark_lighted,Rain,Wet,nonSignalized_intersection,Flat,1,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Middle_vehicle,2,Running_stop_sign,Left_rear_door,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000233,saved_av_dataset,crash,233,_d2GE8E-fCk,https://youtu.be/_d2GE8E-fCk,_d2GE8E-fCk.mp4,,,10:13-10:38,613.0,638.0,625.5,625.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/_d2GE8E-fCk,10:13-10:38,utah,Daylight,Clear,Dry,nonSignalized_intersection,Flat,3,Light_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,1,,Right_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Small_vehicle,2,Failure_to_yield,Front_center_bumper,Right_rear_door,Minor_injury,total,n,,,,,,
saved_crash_000234,saved_av_dataset,crash,234,CgLTwXuSS5A,https://youtu.be/CgLTwXuSS5A,CgLTwXuSS5A.mp4,,,00:03-00:35,3.0,35.0,19.0,19.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/CgLTwXuSS5A,00:03-00:35,california,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,Middle_vehicle,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Rear_right_bumper,other,Property_damage_only,idk,n,,,,,,
saved_crash_000235,saved_av_dataset,crash,235,B_ClW-_vtZA,https://youtu.be/B_ClW-_vtZA,B_ClW-_vtZA.mp4,,,00:10-00:25,10.0,25.0,17.5,17.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/B_ClW-_vtZA,00:10-00:25,texas,Daylight,Cloudy,Dry,Highway/Freeway,Flat,5,Moderate_traffic,N/A,ADAS+,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_left_bumper,Front_center_bumper,Property_damage_only,29000,n,,,,,,
saved_crash_000236,saved_av_dataset,crash,236,vHWfEsIRl-4,https://youtu.be/vHWfEsIRl-4,vHWfEsIRl-4.mp4,,,00:02-00:14,2.0,14.0,8.0,8.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/vHWfEsIRl-4,00:02-00:14,maryland,Dark_lighted,Clear,Dry,Road_segement,Flat,1,Light_traffic,Small_vehicle,parking_recording,Parked,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Middle_vehicle,3,other,Left_front_door,Right_front_door,Property_damage_only,total,n,,,,,,
saved_crash_000237,saved_av_dataset,crash,237,fIoZ54WdqfA,https://youtu.be/fIoZ54WdqfA,fIoZ54WdqfA.mp4,,,00:24-00:42,24.0,42.0,33.0,33.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/fIoZ54WdqfA,00:24-00:42,texas,Daylight,Clear,Dry,Highway/Freeway,Flat,4,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Big_vehicle,2,Improper_lane_change,Rear_left_bumper,Rear_right_bumper,Property_damage_only,14000,n,,,,,,
saved_crash_000238,saved_av_dataset,crash,238,fIoZ54WdqfA,https://youtu.be/fIoZ54WdqfA,fIoZ54WdqfA.mp4,,,01:43-01:57,103.0,117.0,110.0,110.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/fIoZ54WdqfA,01:43-01:57,texas,Daylight,Clear,Dry,Workzone,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Stopped,Proceeding_straight,,0.6,No_action,Right_turn,Yes,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_right_bumper,Front_left_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000239,saved_av_dataset,crash,239,fIoZ54WdqfA,https://youtu.be/fIoZ54WdqfA,fIoZ54WdqfA.mp4,,,03:21-03:38,201.0,218.0,209.5,209.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/fIoZ54WdqfA,03:21-03:38,north carolina,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_right_turn,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Improper_lane_change,Rear_left_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000240,saved_av_dataset,crash,240,fIoZ54WdqfA,https://youtu.be/fIoZ54WdqfA,fIoZ54WdqfA.mp4,,,04:05-04:23,245.0,263.0,254.0,254.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/fIoZ54WdqfA,04:05-04:23,north carolina,Daylight,Cloudy,Dry,Signalized_intersection,Flat,3,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,0.733333333,,Right_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Rear_left_bumper,Front_center_bumper,Property_damage_only,13000,n,,,,,,
saved_crash_000241,saved_av_dataset,crash,241,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,05:06-05:12,306.0,312.0,309.0,309.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/POeSVcuMhG4,05:06-05:12,texas,Daylight,Clear,Dry,Signalized_intersection,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,,,No_action,No_action,No,Angle,Front_to_side,Vehicle,Small_vehicle,2,Running_red_light,Front_center_bumper,Right_rear_door,Property_damage_only,idk,n,,,,,,
saved_crash_000242,saved_av_dataset,crash,242,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,06:56-07:14,416.0,434.0,425.0,425.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/POeSVcuMhG4,06:56-07:14,texas,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,3,Light_traffic,N/A,ADAS,Making_right_turn,Making_right_turn,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000243,saved_av_dataset,crash,243,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,08:45-09:07,525.0,547.0,536.0,536.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/POeSVcuMhG4,08:45-09:07,texas,Daylight,Clear,Dry,nonSignalized_intersection,Flat,1,Moderate_traffic,N/A,ADAS,Making_left_turn,Making_left_turn,,,No_action,No_action,No,Left_turn,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Failure_to_yield,Rear_left_bumper,Front_left_bumper,Property_damage_only,3800,n,,,,,,
saved_crash_000244,saved_av_dataset,crash,244,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,09:47-09:59,587.0,599.0,593.0,593.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/POeSVcuMhG4,09:47-09:59,texas,Daylight,Clear,Dry,Road_segement,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000245,saved_av_dataset,crash,245,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,11:18-11:26,678.0,686.0,682.0,682.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/POeSVcuMhG4,11:18-11:26,texas,Daylight,Clear,Dry,Road_segement,Flat,2,Light_traffic,Middle_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Middle_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000246,saved_av_dataset,crash,246,POeSVcuMhG4,https://youtu.be/POeSVcuMhG4,POeSVcuMhG4.mp4,,,12:38-12:56,758.0,776.0,767.0,767.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/POeSVcuMhG4,12:38-12:56,texas,Daylight,Cloudy,Dry,Highway/Freeway,Flat,4,Congested,Small_vehicle,ADAS,Stopped,Proceeding_straight,,0.733333333,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000247,saved_av_dataset,crash,247,IS-T-fmBga8,https://youtu.be/IS-T-fmBga8,IS-T-fmBga8.mp4,,,00:20-00:46,20.0,46.0,33.0,33.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/IS-T-fmBga8,00:20-00:46,illinois,Daylight,Clear,Dry,Signalized_intersection,Flat,5,Light_traffic,Middle_vehicle,ADAS,Stopped,Proceeding_straight,,,No_action,No_action,No,Rear_end,Front_to_rear,Vehicle,Big_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Minor_injury,total,n,,,,,,
saved_crash_000248,saved_av_dataset,crash,248,IS-T-fmBga8,https://youtu.be/IS-T-fmBga8,IS-T-fmBga8.mp4,,,02:27-02:39,147.0,159.0,153.0,153.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IS-T-fmBga8,02:27-02:39,california,Daylight,Clear,Dry,Road_segement,Flat,2,Light_traffic,Small_vehicle,parking_recording,Parked,Making_right_turn,,,No_action,No_action,No,Sideswipe,Sideswipe_same_direction,Vehicle,Small_vehicle,3,other,Left_front_door,Right_front_door,Property_damage_only,1000,n,,,,,,
saved_crash_000249,saved_av_dataset,crash,249,IS-T-fmBga8,https://youtu.be/IS-T-fmBga8,IS-T-fmBga8.mp4,,,06:11-06:37,371.0,397.0,384.0,384.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IS-T-fmBga8,06:11-06:37,pennsylvania,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,No_action,No_action,Yes,other,other,Vehicle,other,1,other,Right_rear_fender,other,Property_damage_only,total,n,,,,,,
saved_crash_000250,saved_av_dataset,crash,250,IS-T-fmBga8,https://youtu.be/IS-T-fmBga8,IS-T-fmBga8.mp4,,,07:26-07:39,446.0,459.0,452.5,452.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/IS-T-fmBga8,07:26-07:39,maryland,Daylight,Clear,Dry,Highway/Freeway,Flat,2,Moderate_traffic,N/A,ADAS,Proceeding_straight,other,,,No_action,No_action,No,other,other,Vehicle,other,1,other,Windshield,other,Property_damage_only,idk,n,,,,,,
saved_crash_000251,saved_av_dataset,crash,251,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,03:30-04:08,210.0,248.0,229.0,229.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/9LuxEM7000g,03:30-04:08,arizona,Daylight,Clear,Dry,Signalized_intersection,Flat,1,Red_light_stopped,Middle_vehicle,ADAS,Stopped,other,,,No_action,No_action,No,Head_on,Front_to_front,Vehicle,Middle_vehicle,3,Running_red_light,Front_right_bumper,Front_center_bumper,Property_damage_only,12000,n,,,,,,
saved_crash_000252,saved_av_dataset,crash,252,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,04:30-04:45,270.0,285.0,277.5,277.5,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Other,metadata_only,,https://youtu.be/9LuxEM7000g,04:30-04:45,belgium,Daylight,Cloudy,Dry,Highway/Freeway,Flat,3,Congested,Middle_vehicle,ADAS,Stopped,Making_left_turn,,,No_action,No_action,No,other,Front_to_side,Ped,Middle_vehicle,4,Following_too_closely,Right_rear_door,Front_center_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000253,saved_av_dataset,crash,253,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,04:55-05:09,295.0,309.0,302.0,302.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/9LuxEM7000g,04:55-05:09,australia,Daylight,Clear,Dry,nonSignalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Failure_to_yield,Left_front_door,Front_right_bumper,Property_damage_only,total,,,,,,,
saved_crash_000254,saved_av_dataset,crash,254,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,05:48-06:06,348.0,366.0,357.0,357.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Urban,metadata_only,,https://youtu.be/9LuxEM7000g,05:48-06:06,pennsylvania,Daylight,Clear,Dry,Signalized_intersection,Flat,1,Light_traffic,Middle_vehicle,ADAS,Proceeding_straight,Making_left_turn,,,No_action,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Front_right_bumper,Right_rear_door,Property_damage_only,7700,n,,,,,,
saved_crash_000255,saved_av_dataset,crash,255,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,06:39-07:01,399.0,421.0,410.0,410.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Other,metadata_only,,https://youtu.be/9LuxEM7000g,06:39-07:01,missouri,Dark_lighted,Clear,Dry,Highway/Freeway,Flat,3,Light_traffic,N/A,ADAS,Proceeding_straight,Proceeding_straight,1.5,,Right_turn,No_action,No,Sideswipe,Sideswipe_opposite_direction,Vehicle,Small_vehicle,2,Wrong_way_driving,Rear_left_bumper,Left_front_door,Property_damage_only,12284.37,n,,,,,,
saved_crash_000256,saved_av_dataset,crash,256,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,07:41-08:02,461.0,482.0,471.5,471.5,,collision,collision,collision,collision_or_near_miss,Dark,Rain,Other,metadata_only,,https://youtu.be/9LuxEM7000g,07:41-08:02,new york,Dark_lighted,Rain,Wet,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Backing,Proceeding_straight,,,No_action,No_action,No,Sideswipe,Front_to_side,Vehicle,Middle_vehicle,2,Failure_to_yield,Left_front_fender,Front_right_bumper,Property_damage_only,15000,n,,,,,,
saved_crash_000257,saved_av_dataset,crash,257,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,08:21-08:53,501.0,533.0,517.0,517.0,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/9LuxEM7000g,08:21-08:53,new jersey,Daylight,Clear,Dry,Road_segement,Flat,1,Light_traffic,N/A,ADAS,Parked,Backing,,,No_action,No_action,No,other,Rear_to_rear,Vehicle,Middle_vehicle,2,Backing_without_caution,Rear_left_bumper,Rear_center_bumper,Property_damage_only,14000,n,,,,,,
saved_crash_000258,saved_av_dataset,crash,258,9LuxEM7000g,https://youtu.be/9LuxEM7000g,9LuxEM7000g.mp4,,,10:24-10:45,624.0,645.0,634.5,634.5,,collision,collision,collision,collision_or_near_miss,Normal,Clear,Other,metadata_only,,https://youtu.be/9LuxEM7000g,10:24-10:45,canada,Daylight,Clear,Snow_ice,Road_segement,Flat,1,Moderate_traffic,N/A,ADAS,Proceeding_straight,Making_left_turn,1.433333333,,Left_turn,No_action,No,other,Front_to_side,Vehicle,Small_vehicle,2,Backing_without_caution,Front_right_bumper,Rear_right_bumper,Property_damage_only,idk,n,,,,,,
saved_crash_000259,saved_av_dataset,crash,259,dnfOQGbiVII,https://youtu.be/dnfOQGbiVII,dnfOQGbiVII.mp4,,,00:18-00:30,18.0,30.0,24.0,24.0,,collision,collision,collision,collision_or_near_miss,Normal,Cloudy,Urban,metadata_only,,https://youtu.be/dnfOQGbiVII,00:18-00:30,florida,Daylight,Cloudy,Dry,Signalized_intersection,Flat,2,Moderate_traffic,Small_vehicle,ADAS,Proceeding_straight,Making_left_turn,0.833333333,,Right_turn,No_action,No,Left_turn,Front_to_side,Vehicle,Middle_vehicle,2,Running_red_light,Front_center_bumper,Front_right_bumper,Property_damage_only,total,n,,,,,,
saved_crash_000260,saved_av_dataset,crash,260,dnfOQGbiVII,https://youtu.be/dnfOQGbiVII,dnfOQGbiVII.mp4,,,01:40-02:08,100.0,128.0,114.0,114.0,,collision,collision,collision,collision_or_near_miss,Dark,Clear,Urban,metadata_only,,https://youtu.be/dnfOQGbiVII,01:40-02:08,florida,Dark_lighted,Clear,Dry,Signalized_intersection,Flat,4,Moderate_traffic,Small_vehicle,ADAS,Stopped,Proceeding_straight,,0.266666667,No_action,Left_turn,No,Rear_end,Front_to_rear,Vehicle,Small_vehicle,2,Following_too_closely,Rear_center_bumper,Front_center_bumper,Minor_injury,total,n,,,,,,
